path,locale,intent,status,title,h1,opening,issues
/es/screen-protectors/wholesale-for-stores/,es,product,pass,Micas por mayoreo para tiendas y cadenas | DDNZ Global,Defina la mezcla de celulares antes de comprar.,"Defina la mezcla de celulares antes de comprar. PARA TIENDAS DE ACCESORIOS Y CADENAS DE REPARACIÓN Compre protectores de pantalla al por mayor en China para tiendas y cadenas de reparación. Prepare la reposición según los celulares que atienden sus tiendas. Compare opciones transparentes y de privacidad, métodos de instalación y cantidades por modelo de celular. Anote nombre y generación y asigne una cantidad a cada combinación de mica y celular. No suponga que todas las variantes de una serie tienen el mismo ajuste. Se mantienen los mínimos de cada producto.",
/ar/screen-protectors/wholesale-for-stores/,ar,product,pass,واقيات شاشة بالجملة للمتاجر وسلاسل الصيانة | DDNZ,حدد تشكيلة الهواتف قبل تقديم الطلب.,حدد تشكيلة الهواتف قبل تقديم الطلب. لمتاجر الملحقات وسلاسل صيانة الهواتف اشتر واقيات شاشة بالجملة من الصين لمتاجر الهواتف وسلاسل الصيانة. جهز قائمة إعادة التزويد وفق الهواتف التي تخدمها متاجرك فعلياً. قارن الواقيات الشفافة وواقيات الخصوصية وطرق التركيب والكميات لكل موديل هاتف. أدرج اسم الهاتف وجيله، ثم حدد الكمية لكل مجموعة من نوع الواقي وموديل الهاتف. لا تفترض أن جميع إصدارات السلسلة الواحدة تتطابق في المقاس. تبقى الحدود الدنيا الخاصة بكل منتج سارية.,
/ru/screen-protectors/wholesale-for-stores/,ru,product,pass,Купить защитные стёкла оптом из Китая для магазинов | DDNZ,Купить защитные стёкла оптом из Китая для магазинов,"Купить защитные стёкла оптом из Китая для магазинов Магазины аксессуаров и ремонтные сети Покупайте защитные стёкла оптом из Китая для магазинов и ремонтных сетей. Планируйте пополнение по обслуживаемым телефонам: прозрачные и антишпионские варианты, установка и количество по моделям. Укажите название, поколение и количество для каждого сочетания стекла и телефона. Варианты одной серии могут иметь разную посадку. Существующие минимумы сохраняются.",
/fr/screen-protectors/wholesale-for-stores/,fr,product,pass,Acheter en gros des protections d’écran en Chine pour les magasins | DDNZ,Acheter en gros des protections d’écran en Chine pour les magasins,"Acheter en gros des protections d’écran en Chine pour les magasins Magasins d’accessoires et réseaux de réparation Achetez des protections d’écran en Chine pour magasins et réseaux de réparation. Organisez le réassort selon les téléphones servis : transparent ou confidentialité, pose et quantité par modèle. Indiquez nom, génération et quantité par combinaison protection/téléphone. Les variantes d’une même série ne sont pas nécessairement compatibles. Les minimums existants restent applicables.",
/pt/screen-protectors/wholesale-for-stores/,pt,product,pass,Compre películas da China no atacado para lojas | DDNZ,Compre películas da China no atacado para lojas,"Compre películas da China no atacado para lojas Lojas de acessórios e redes de reparo Compre películas de proteção da China no atacado para lojas e redes de reparo. Planeje reposição pelos aparelhos atendidos e compare opções transparentes e de privacidade, instalação e quantidades por modelo. Inclua nome e geração, com quantidade por combinação de película e aparelho. Variantes de uma mesma linha não têm necessariamente o mesmo encaixe. Os mínimos existentes continuam válidos.",
/tr/screen-protectors/wholesale-for-stores/,tr,product,pass,Mağazalar için Çin’den toptan ekran koruyucu satın alın | DDNZ,Mağazalar için Çin’den toptan ekran koruyucu satın alın,"Mağazalar için Çin’den toptan ekran koruyucu satın alın Aksesuar mağazaları ve tamir zincirleri Telefon mağazaları ve tamir zincirleri için Çin’den toptan ekran koruyucu satın alın. Yenilemeyi hizmet verdiğiniz telefonlara göre planlayın; şeffaf ve gizlilik seçeneklerini, uygulama yöntemini ve model başına adetleri karşılaştırın. Ad, nesil ve her koruyucu/telefon birleşimi için adet yazın. Aynı serinin varyantları aynı uyuma sahip olmayabilir. Mevcut asgari siparişler geçerlidir.",
/screen-protectors/private-label/,en,product,pass,Private Label Screen Protector Sourcing | DDNZ Global,Build the product behind your brand.,"Build the product behind your brand. FOR OWN-BRAND & ONLINE SELLERS Source private-label screen protectors from China with product and packaging specifications for your brand. Use the current screen-protector range as a starting point. Describe the product, packaging and customer experience you want, then request a supplier review of the changes. Choose clear or privacy glass, the intended phone models and the installation format. Use samples to review fit, edge coverage, touch response and case compatibility before approving a production specification.",
/zh-cn/screen-protectors/private-label/,zh-cn,product,pass,从中国采购自有品牌手机保护膜 | DDNZ,从中国采购自有品牌手机保护膜,从中国采购自有品牌手机保护膜 自有品牌与电商卖家 为自有品牌从中国采购保护膜，明确产品与包装规格。以现有系列为起点，说明产品、包装及安装体验，再由供应商评估定制。 选择高清或防窥、手机机型和安装方式；通过样品核对贴合、边缘覆盖、触控和手机壳兼容性，再批准生产规格。,
/es/screen-protectors/private-label/,es,product,pass,Micas de marca propia desde China | DDNZ Global,Defina el producto que llevará su marca.,"Defina el producto que llevará su marca. PARA MARCAS PROPIAS Y VENDEDORES EN LÍNEA Obtenga protectores de pantalla de marca propia de China con especificaciones de producto y embalaje. Use la gama actual de micas como punto de partida. Describa el producto, el empaque y la experiencia de instalación que busca y solicite al proveedor una revisión de los cambios. Elija vidrio transparente o de privacidad, los modelos de celular y la forma de instalación. Revise muestras para comprobar ajuste, cobertura de bordes, respuesta táctil y compatibilidad con fundas antes de aprobar la especificación.",
/ar/screen-protectors/private-label/,ar,product,pass,توريد واقيات شاشة بعلامتك التجارية من الصين | DDNZ,حدد المنتج الذي سيحمل علامتك.,حدد المنتج الذي سيحمل علامتك. لأصحاب العلامات التجارية والبائعين عبر الإنترنت احصل على واقيات شاشة بعلامتك التجارية من الصين وفق مواصفات المنتج والتغليف. استخدم تشكيلة واقيات الشاشة الحالية كنقطة بداية. صف المنتج والتغليف وتجربة الاستخدام المطلوبة، ثم اطلب من المورد مراجعة التعديلات. اختر زجاجاً شفافاً أو للخصوصية وموديلات الهواتف وطريقة التركيب. راجع العينات للتحقق من المقاس وتغطية الحواف واستجابة اللمس والتوافق مع الأغطية قبل اعتماد مواصفات الإنتاج.,
/ru/screen-protectors/private-label/,ru,product,pass,Купить защитные стёкла собственной марки из Китая | DDNZ,Купить защитные стёкла собственной марки из Китая,"Купить защитные стёкла собственной марки из Китая Собственные марки и интернет-продавцы Закупайте защитные стёкла из Китая под своей маркой с заданными характеристиками товара и упаковки. Начните с текущей линейки и опишите изменения для проверки поставщиком. Выберите прозрачное или антишпионское стекло, телефоны и способ установки. На образцах проверьте посадку, края, сенсор и совместимость с чехлами до утверждения производства.",
